date,gold,gold_pct_change,sp500,dxy,kospi200
2017-03-14,1201.9000244140625,-0.041583498823005716,2365.449951171875,101.69999694824219,277.8900146484375
2017-03-15,1200.0999755859375,-0.14976693498300886,2385.260009765625,100.73999786376953,277.8900146484375
2017-03-16,1226.5,2.1998187610305475,2381.3798828125,100.2699966430664,280.1099853515625
2017-03-17,1229.800048828125,0.2690622770586959,2378.25,100.30000305175781,281.8599853515625
2017-03-20,1233.5999755859375,0.308987364363289,2373.469970703125,100.41000366210938,280.75
2017-03-21,1246.0999755859375,1.0132944428815183,2344.02001953125,99.80999755859375,283.8399963378906
2017-03-22,1249.300048828125,0.2568071025507157,2348.449951171875,99.68000030517578,282.6300048828125
2017-03-23,1246.9000244140625,-0.1921095269558193,2345.9599609375,99.76000213623047,282.80999755859375
2017-03-24,1248.199951171875,0.1042526852482295,2343.97998046875,99.62999725341797,282.30999755859375
2017-03-27,1255.4000244140625,0.5768365265058417,2341.590087890625,99.16999816894531,280.3599853515625
2017-03-28,1255.300048828125,-0.007963643778341467,2358.570068359375,99.70999908447266,281.25
2017-03-29,1253.4000244140625,-0.15136018004908713,2361.1298828125,100.0,281.8599853515625
2017-03-30,1245.0,-0.6701790530113771,2368.06005859375,100.41000366210938,281.6600036621094
2017-03-31,1247.300048828125,0.18474287776104603,2362.719970703125,100.3499984741211,280.6400146484375
2017-04-03,1250.800048828125,0.28060609821096705,2358.840087890625,100.54000091552734,281.6000061035156
2017-04-04,1255.0,0.33578118067791873,2360.159912109375,100.54000091552734,280.9200134277344
2017-04-05,1245.4000244140625,-0.7649382937002014,2352.949951171875,100.55999755859375,280.739990234375
2017-04-06,1250.300048828125,0.39344984085478707,2357.489990234375,100.66999816894531,279.4700012207031
2017-04-07,1254.300048828125,0.31992320593356993,2355.5400390625,101.18000030517578,279.010009765625
2017-04-10,1251.0999755859375,-0.25512820837225725,2357.159912109375,101.0199966430664,277.2099914550781
2017-04-11,1271.199951171875,1.6065842840836009,2353.780029296875,100.70999908447266,275.489990234375
2017-04-12,1275.300048828125,0.32253758761320306,2344.929931640625,100.77999877929688,276.2099914550781
2017-04-13,1285.9000244140625,0.8311750317643085,2328.949951171875,100.55999755859375,279.1199951171875
2017-04-17,1289.4000244140625,0.27218290174579884,2349.010009765625,100.30000305175781,278.1000061035156
2017-04-18,1291.699951171875,0.17837185623272855,2342.18994140625,99.5,278.2300109863281
